student_id,first_name,age,gpa,favorite_pet,voted,birthdate
3129,Ava,21,2.1,parrot,0,12-23-2004
1606,Kathleen,21,4,dog,0,10-27-2004
3097,Jeanette,21,4,dog,0,11-1-2004
1799,Veronica,21,2.5,cat,1,6-5-2004
1671,Kristy,21,2.4,dog,1,2-22-2004
3568,Ava,21,2,parrot,0,3-10-2004
2712,Brett,21,2.1,dog,1,3-14-2004
4303,Ava,21,2.6,dog,0,3-20-2004
366,Ronnie,21,,snake,0,6-21-2004
1400,Brandon,21,3.4,dog,0,4-23-2004
4569,Ava,21,2.7,cat,0,2-9-2004
3327,Raj,21,,hamster,0,2-5-2004
3210,Wei,21,2.2,dog,0,5-17-2004
5124,Yuki,21,2.8,cat,1,7-26-2004
3659,Aisha,21,2.5,dog,1,2-9-2004
3729,Mohammed,21,2.4,hamster,1,9-5-2004
5025,Fatima,21,2.6,cat,1,5-15-2004
3685,Isabella,21,3.2,cat,1,1-24-2004
4799,Ivan,21,2.4,cat,1,12-17-2004
4250,Ivan,21,3.2,dog,0,2-26-2004
2472,Brent,21,3.5,dog,1,8-3-2004
1542,Terry,21,2.9,dog,1,5-9-2004
119,Brenda,21,2.5,dog,0,12-22-2004
4830,Raj,21,2.5,dog,0,10-28-2004
1504,Amber,21,3.6,dog,0,7-8-2004
3234,Carlos,21,3.1,cat,0,6-7-2004
3684,Yuki,21,2.2,cst,0,4-27-2004
4344,Ava,21,2.2,cat,0,7-11-2004
2777,Sarah,21,2.1,cat,1,1-26-2004
2986,Rodney,21,2.3,dog,0,8-31-2004
2067,Nicholas,21,2.6,dog,1,4-4-2004
4961,Fatima,21,2.6,cat,0,7-6-2004
1302,Melanie,21,2.7,snake,0,1-4-2004
261,Benjamin,21,3.7,cat,1,2-18-2004
1176,Natalie,21,2.1,goldfish,1,9-16-2004
1816,Marisa,21,2.7,dmg,1,8-24-2004
100,Kristin,21,3.6,goldfish,1,7-23-2004
4777,Mohammed,21,3.3,rabbit,1,6-10-2004
2873,Raymond,21,3.7,hamster,0,8-23-2004
574,Rhonda,21,,cat,0,1-27-2004
3358,Mohammed,21,2.7,cat,1,3-8-2004
3308,Olivia,21,,cat,1,3-18-2004
1082,Rebekah,21,3.9,snake,1,10-19-2004
2801,Russell,21,3.2,parrot,0,3-7-2004
2216,Erin,21,2.8,cat,1,8-20-2004
4821,Ava,21,3.4,cat,1,2-14-2004
2826,Melinda,21,2.4,goldfish,1,3-18-2004
4653,Ava,21,3.8,cat,1,8-13-2004
4012,Wei,21,3.4,cat,1,11-11-2004
4479,Ava,21,3.8,snake,0,8-28-2004
1265,Peter,21,2.9,rabbit,1,1-4-2004
2451,Lori,21,3.1,dog,1,10-31-2004
200,Betty,21,2.9,cat,0,6-9-2004
3755,Carlos,21,3.2,dog,1,3-24-2004
5165,Aisha,21,3.6,parrot,0,2-3-2004
118,Kelsey,21,3.4,cat,0,4-15-2004
1200,Todd,21,3.5,dog,0,12-14-2004
1274,Derrick,21,2.3,dog,0,6-30-2004
1828,Christian,21,4,goldfish,0,12-12-2004
5138,Wei,21,2.7,cat,0,12-8-2004
3011,Rodney,21,2,cat,1,10-18-2004
337,Wesley,21,,rabbit,1,6-1-2004
1407,Jane,21,3.3,cat,0,5-22-2004
5174,Ava,21,3.5,dog,1,7-16-2004
2089,Regina,21,3.5,dog,1,1-14-2004
3947,Ivan,21,2.7,cat,1,5-28-2004
1716,Brandi,21,3.6,dxg,1,7-16-2004
5051,Yuki,21,2.2,hamster,0,6-26-2004
299,Martha,21,3.3,cat,1,1-19-2004
3668,Olivia,21,2.9,dog,1,7-21-2004
2321,Penny,21,3.1,dog,0,11-19-2004
4673,Raj,21,2.5,cat,0,1-4-2004
793,Austin,21,,dog,0,1-18-2004
1155,Mckenzie,21,,cat,1,11-11-2004
3521,Raj,21,3.6,cat,1,4-6-2004
2144,Darryl,21,3.1,cat,1,9-12-2004
855,Sheryl,21,3.2,rabbit,0,3-30-2004
1779,Whitney,21,3.2,goldfish,1,8-14-2004
2610,Cheryl,21,2.4,cat,1,1-8-2004
4057,Yuki,21,3.4,goldfish,0,10-30-2004
4287,Ava,21,2.8,hamster,1,7-27-2004
893,Chase,21,2.3,dog,0,2-12-2004
2708,Brianna,21,4,dog,1,11-9-2004
156,Jack,21,2.2,cat,1,12-20-2004
3698,Yuki,21,2.3,dog,1,3-27-2004
906,Lori,21,3.5,snake,1,1-7-2004
4258,Ava,21,2,hamster,0,9-25-2004
3399,Isabella,21,2.2,hamster,1,9-6-2004
80,Brandon,21,2.5,dog,1,12-31-2004
2516,Colleen,21,3.9,cat,1,4-23-2004
1529,Leslie,21,2.3,dog,1,6-21-2004
1884,Caroline,21,3.9,hamster,1,11-27-2004
2375,Laura,21,2.3,dog,1,12-8-2004
1635,Pedro,21,2.9,dog,1,12-8-2004
5037,Carlos,21,2.7,snake,1,10-19-2004
1178,Bonnie,21,3.1,goldfish,0,6-2-2004
324,Yvonne,21,,dog,1,1-7-2004
3744,Wei,21,2.5,dag,0,8-5-2004
1212,Melissa,21,3.9,cat,0,10-6-2004
1790,Brittany,21,2.7,rabbit,0,10-29-2004
2652,Jerome,21,3.8,dog,0,4-25-2004
2888,Todd,21,3,hamster,0,1-7-2004
5129,Raj,21,2.1,cat,1,3-8-2004
3713,Ivan,21,2.9,cat,0,12-20-2004
4365,Olivia,21,2.4,cat,1,9-5-2004
1607,Frederick,21,3.7,cat,1,5-12-2004
465,Cynthia,21,,dog,0,1-16-2004
1326,Kent,21,2.3,cat,1,3-24-2004
4018,Olivia,21,2.2,dog,0,9-19-2004
3825,Isabella,21,2,dog,0,10-10-2004
2090,Annette,21,2.9,cat,0,4-26-2004
1843,Luis,21,2.2,dog,0,5-29-2004
2441,Levi,21,2.2,dog,0,2-20-2004
1672,Brandy,21,3.9,dog,0,8-10-2004
4110,Fatima,21,3.9,rabbit,1,7-17-2004
1630,Carolyn,21,2.4,parrot,0,2-15-2004
1067,Darren,21,3.9,cat,0,5-17-2004
508,Benjamin,21,,goldfish,1,5-31-2004
3453,Yuki,21,2.9,cat,0,9-14-2004
2961,Devon,21,2.8,parrot,1,7-25-2004
153,Rita,21,2.2,cat,0,5-29-2004
4502,Olivia,21,3.6,cat,1,4-24-2004
3986,Raj,21,3.4,dog,1,11-25-2004
290,Debbie,21,3.1,goldfish,0,7-1-2004
4773,Ivan,21,2.1,goldfish,1,10-19-2004
4157,Ivan,21,2.8,cat,1,8-31-2004
196,Phillip,21,3,dog,1,11-4-2004
5148,Yuki,21,2.3,rabbit,0,11-17-2004
1973,Jeff,21,2.3,parrot,1,5-3-2004
862,Caitlyn,21,3,dog,0,6-16-2004
3730,Yuki,21,4,cat,1,8-26-2004
1710,Evelyn,21,3,dog,0,11-20-2004
1438,Kenneth,21,2.6,cat,1,10-12-2004
4325,Ivan,21,2,snake,1,12-31-2004
4885,Mohammed,21,3.6,snake,0,4-12-2004
549,Brittany,21,,cat,1,9-7-2004
2728,Ellen,21,3.2,dog,0,1-19-2004
3906,Mohammed,21,2.6,dog,1,9-9-2004
277,Austin,21,2.1,hamster,1,7-20-2004
2656,Angie,21,3.5,cat,0,7-15-2004
1226,Jonathon,21,3.9,dog,1,12-2-2004
1427,Ryan,21,2.3,parrot,1,12-5-2004
3928,Ivan,21,3.5,rabbit,0,1-17-2004
3295,Raj,21,3.8,cat,1,12-2-2004
3707,Aisha,21,4,cat,0,4-27-2004
3599,Aisha,21,2.4,rabbit,1,7-16-2004
3697,Fatima,21,2.5,goldfish,0,1-19-2004
3520,Ava,21,2.2,hamster,1,9-28-2004
1358,Yvonne,21,,cat,1,9-25-2004
1387,Dustin,21,3.3,rabbit,0,6-15-2004
616,Marcus,21,,rabbit,0,2-22-2004
1943,Judy,21,2.5,cat,1,7-28-2004
3639,Ava,21,2.9,dog,1,7-12-2004
3695,Isabella,21,2.3,rabbit,1,7-3-2004
2507,Caitlin,21,2.6,cat,1,8-26-2004
4959,Ava,21,3,goldfish,0,11-3-2004
5144,Wei,21,2,goldfish,0,1-3-2004
4584,Aisha,21,2.1,cat,1,8-19-2004
2164,Kimberly,21,2.3,dug,1,11-10-2004
1919,Marissa,21,3.5,cat,1,9-22-2004
3537,Yuki,21,2.4,cat,1,4-8-2004
2884,James,21,3,cat,1,8-11-2004
480,Elijah,21,,cat,1,8-31-2004
3074,Charlene,21,3.4,cyt,0,11-22-2004
1497,Diana,21,2.1,snake,1,8-21-2004
284,Bianca,21,3.3,cat,1,6-23-2004
1791,Henry,21,3.6,drg,0,9-10-2004
1850,Ronnie,21,3.2,dog,0,1-7-2004
2286,Molly,21,3.7,dog,0,11-4-2004
2297,Christie,21,2.1,dog,0,1-16-2004
3194,Ivan,21,3.9,hamster,1,10-29-2004
4934,Aisha,21,3.1,dog,0,7-22-2004
1742,Autumn,21,2.9,dog,0,9-24-2004
3548,Wei,21,2.7,cat,1,9-12-2004
1233,Elaine,21,3.8,cat,1,2-14-2004
4047,Aisha,21,3.1,dog,0,3-2-2004
2579,Debra,21,3.7,dog,1,12-5-2004
2746,Gary,21,,dog,1,1-23-2004
3991,Ivan,21,3,rabbit,1,12-16-2004
443,Darryl,21,,cat,0,11-29-2004
942,Grant,21,3.3,dog,0,7-17-2004
5099,Yuki,21,3.6,dog,0,11-19-2004
2790,Jeanette,21,3,dog,1,11-18-2004
2759,Sandra,21,3.2,dog,1,10-3-2004
2733,Fred,21,3.6,cat,1,10-16-2004
3708,Fatima,21,2,parrot,0,6-25-2004
1892,Kayla,21,2.6,snake,0,5-3-2004
3088,Christy,21,3.8,dog,0,1-15-2004
5022,Ava,21,2.1,dmg,1,1-1-2004
1731,Casey,21,3,dog,1,9-13-2004
719,Kathleen,21,,dog,1,12-11-2004
4363,Yuki,21,3,goldfish,1,8-4-2004
1053,Antonio,21,4,dog,0,8-19-2004
1278,Catherine,21,2.7,dog,1,9-13-2004
3851,Olivia,21,2.5,cat,1,4-8-2004
1171,Jean,21,3,cat,1,8-7-2004
688,Ronnie,21,,dog,0,10-20-2004
879,Pamela,21,2.9,dog,1,6-12-2004
2916,Wanda,21,3.3,snake,1,8-21-2004
3408,Mohammed,21,,dog,0,5-12-2004
2994,Donald,21,2.2,dog,1,5-5-2004
949,Monica,21,2.2,ckt,0,7-17-2004
1052,Curtis,21,3.3,dog,0,2-20-2004
3667,Fatima,21,3.3,cjt,1,3-21-2004
3273,Wei,21,2.8,hamster,0,1-21-2004
3637,Ivan,21,2.7,dog,0,8-19-2004
4908,Carlos,21,2.9,cat,1,4-7-2004
4628,Ava,21,2.9,cbt,0,4-19-2004
4475,Ivan,21,3.5,snake,0,4-27-2004
1621,Ricardo,21,2.7,dog,1,1-25-2004
2071,Tyler,21,3.1,cat,1,2-28-2004
4152,Olivia,21,2.3,cat,0,4-12-2004
3890,Aisha,21,3.3,cat,1,6-4-2004
1559,Geoffrey,21,2.1,dog,1,7-20-2004
3575,Raj,21,3,dog,0,10-15-2004
4295,Mohammed,21,2.6,cat,1,7-3-2004
2545,Adam,21,2.1,hamster,0,9-11-2004
1078,Karen,21,3.9,cat,1,10-30-2004
1990,Tammie,21,3.4,dog,1,7-18-2004
1600,Kevin,21,3.1,snake,1,3-29-2004
5016,Raj,21,2.4,dog,0,6-6-2004
886,Tara,21,2.3,rabbit,0,7-4-2004
2542,Angelica,21,3.9,dog,0,4-9-2004
4576,Yuki,21,2.8,cat,0,11-16-2004
4612,Raj,21,3.9,dog,1,5-19-2004
712,Jeffery,21,,dog,1,7-4-2004
3445,Carlos,21,2.2,dog,1,12-13-2004
1701,Paige,21,3.5,parrot,0,4-10-2004
4482,Mohammed,21,2.9,dog,1,6-17-2004
20,Mallory,21,3.5,rabbit,1,10-28-2004
1694,Wesley,21,2.1,hamster,0,6-12-2004
25,Autumn,21,3.3,dogg,0,8-18-2004
3070,Bonnie,21,3.3,snake,1,10-30-2004
36,Wendy,21,2.4,djg,1,4-16-2004
2418,Elijah,21,3.1,cat,1,6-25-2004
1098,Angelica,21,2.8,cat,1,1-21-2004
259,Glenda,21,3.1,dbg,1,9-18-2004
2118,Fernando,21,3.6,dog,0,12-4-2004
2014,Katrina,21,2.9,dog,0,6-28-2004
435,Manuel,21,,cat,0,5-24-2004
2902,Jesse,21,3.1,snake,0,1-25-2004
73,Ronald,21,3.7,cat,1,12-16-2004
2025,Levi,21,3.9,cat,0,11-5-2004
1151,Jesus,21,3,cat,1,12-12-2004
4770,Ivan,21,2.6,cat,1,6-2-2004
5018,Olivia,21,3.1,rabbit,0,9-28-2004
4448,Mohammed,21,3.2,hamster,0,1-31-2004
1509,Jonathan,21,2.8,cat,1,10-14-2004
3660,Fatima,21,3,cat,1,5-8-2004
2970,Teresa,21,3.9,dog,0,2-25-2004
3176,Fatima,21,3.3,cat,1,6-6-2004
1194,Cassandra,21,2.5,parrot,0,2-4-2004
2334,James,21,3.2,snake,0,12-21-2004
4955,Mohammed,21,3.1,cat,1,10-13-2004
2247,Eddie,21,3.5,hamster,1,7-6-2004
2785,Keith,21,2.5,goldfish,1,5-2-2004
26,Melinda,21,3.7,dogs,1,12-11-2004
2892,Gloria,21,3.1,cyt,1,5-25-2004
2740,Angela,21,2.5,dog,0,7-20-2004
4117,Ivan,21,3.3,dog,0,6-26-2004
1722,Tina,21,2.4,cat,1,3-8-2004
49,Todd,21,2.2,rabbit,1,5-15-2004
4877,Aisha,21,3.4,cat,1,2-12-2004
4085,Carlos,21,2.1,dog,0,6-21-2004
2648,Allison,21,2.9,cat,0,2-28-2004
1496,Caitlyn,21,2.3,cat,1,12-4-2004
5127,Ivan,21,2.3,dog,1,10-13-2004
3140,Ivan,21,3,cat,1,9-27-2004
76,Benjamin,21,3.6,cat,0,2-23-2004
1863,Kristophe,21,3.7,snake,1,11-11-2004
2364,Claudia,21,3.8,cat,0,8-16-2004
2142,Karen,21,2.5,cat,1,6-18-2004
4174,Ivan,21,3.4,cat,1,11-3-2004
611,Manuel,21,,hamster,1,10-20-2004
1550,Crystal,21,3.7,goldfish,1,3-17-2004
3830,Aisha,21,2.7,cat,1,4-4-2004
1732,Allen,21,3.1,dog,1,6-3-2004
4744,Olivia,21,,cat,1,11-4-2004
1198,Kristina,21,3.3,cat,1,4-2-2004
539,Darrell,21,,cat,1,4-2-2004
4530,Raj,21,2.1,dog,1,1-17-2004
431,Nancy,21,,cat,1,5-22-2004
778,Cheryl,21,,cat,1,10-20-2004
2336,Sierra,21,2.6,dog,0,7-17-2004
3464,Carlos,21,3.7,dog,0,1-29-2004
163,Natasha,21,3.7,goldfish,1,5-1-2004
2956,Brandy,21,2,hamster,1,4-1-2004
1456,Elizabeth,21,3.4,hamster,1,5-25-2004
1764,Christy,21,3.5,dog,1,4-9-2004
1617,Olivia,21,2.5,hamster,0,2-15-2004
2316,Jared,21,2.5,cat,1,11-28-2004
1979,Joann,21,2.4,goldfish,1,6-8-2004
4444,Carlos,21,3.2,rabbit,1,6-13-2004
3120,Raj,21,3.8,parrot,1,7-1-2004
1626,Luis,21,2.3,dog,1,10-22-2004
4536,Raj,21,3.4,cet,0,5-8-2004
5108,Ivan,21,2.9,goldfish,0,9-20-2004
3197,Carlos,21,3.1,cat,1,9-15-2004
3596,Wei,21,2.1,cat,1,12-28-2004
1661,Ian,21,3.9,hamster,0,1-27-2004
224,Trevor,21,3.7,cat,1,10-16-2004
2724,Edward,21,2.9,cat,1,1-2-2004
5136,Raj,21,3.3,goldfish,0,3-12-2004
4537,Carlos,21,2.2,cat,1,5-17-2004
33,Nicholas,21,2.9,dog,1,9-15-2004
197,Kelsey,21,2.9,czt,0,4-21-2004
681,Robyn,21,,parrot,1,1-14-2004
2212,Dominique,21,2.4,snake,0,8-3-2004
4795,Aisha,21,2.1,cst,0,5-3-2004
4197,Olivia,21,2,snake,0,7-26-2004
4814,Mohammed,21,3.1,goldfish,1,2-16-2004
2352,Jordan,21,3.2,dog,1,8-8-2004
4524,Isabella,21,2.1,cat,1,3-1-2004
5043,Carlos,21,3.2,goldfish,0,5-26-2004
936,Sonia,21,2.3,dog,1,6-10-2004
3485,Ivan,21,3.6,cat,1,11-17-2004
1857,Yolanda,21,2.5,dog,1,11-5-2004
4681,Yuki,21,3.4,dog,1,2-16-2004
82,Nichole,21,3.4,parrot,1,7-13-2004
4946,Wei,21,2.7,snake,0,5-3-2004
4060,Wei,21,2.3,cat,0,7-3-2004
4136,Olivia,21,3.2,snake,0,6-14-2004
2028,Tina,21,3.1,dog,1,3-7-2004
2323,Rebekah,21,3.8,dog,1,7-18-2004
3877,Mohammed,21,2.5,dog,0,4-11-2004
108,Jeffery,21,2.9,dog,0,10-5-2004
1092,Fernando,21,2.9,cat,0,9-9-2004
3939,Ava,21,2.8,parrot,1,2-24-2004
740,Danielle,21,,parrot,0,8-24-2004
2165,Alexander,21,3.6,cat,1,9-1-2004
114,Gabriel,21,2.1,goldfish,1,9-1-2004
3641,Aisha,21,3.8,dog,1,11-26-2004
1772,Haley,21,3.7,cat,1,3-23-2004
1587,Daryl,21,2.2,goldfish,1,6-29-2004
243,Sandy,21,2.3,dog,0,1-12-2004
3499,Fatima,21,3,hamster,0,10-8-2004
2388,Elijah,21,2.3,dog,1,10-15-2004
4711,Aisha,21,3.6,dog,1,3-7-2004
4241,Raj,21,2.7,drg,0,10-27-2004
4418,Isabella,21,2.8,dbg,1,4-30-2004
320,Steve,21,2.6,dog,1,12-20-2004
5161,Yuki,21,2.1,cat,0,1-27-2004
1932,Nichole,21,2.7,hamster,1,11-10-2004
4487,Ivan,21,2.6,cat,1,5-2-2004
3621,Carlos,21,3.1,cat,0,6-11-2004
3379,Carlos,21,3.2,goldfish,0,6-20-2004
60,Shawn,21,2.3,dsg,1,11-17-2004
3375,Mohammed,21,3.5,hamster,1,2-9-2004
2476,Stephen,21,3,cat,0,4-16-2004
4837,Mohammed,21,2.3,dbg,0,5-1-2004
653,Gabriella,21,,cat,1,3-3-2004
3586,Yuki,21,2.6,parrot,1,5-20-2004
2912,Linda,21,3.4,dog,0,10-14-2004
4228,Raj,21,3.4,dgg,1,3-7-2004
4958,Wei,21,2.4,hamster,0,4-21-2004
1893,Brooke,21,3.4,cat,1,12-24-2004
544,Derrick,21,,parrot,0,3-19-2004
4922,Olivia,21,3.4,cat,0,5-12-2004
3200,Olivia,21,3.7,cat,1,5-29-2004
4352,Isabella,21,2.3,cat,1,4-17-2004
2371,Darren,21,3,cat,1,3-12-2004
4389,Isabella,21,3.5,goldfish,1,10-9-2004
4960,Olivia,21,2.6,parrot,0,11-1-2004
5163,Raj,21,3.6,dog,0,11-29-2004
2126,Hunter,21,2.9,cat,0,2-14-2004
1118,Deborah,21,2.1,cat,1,3-16-2004
1797,Gabriella,21,2.8,cat,1,10-31-2004
4866,Olivia,21,3.8,dog,0,9-18-2004
1125,Ernest,21,2.7,rabbit,0,2-24-2004
4449,Ivan,21,3.1,dog,1,5-26-2004
29,Sheri,21,3,dog,1,10-6-2004
2932,Tammie,21,3.9,dog,1,2-4-2004
2828,Veronica,21,3,goldfish,1,7-16-2004
304,Cody,21,3.2,cat,1,1-26-2004
1346,Howard,21,2.2,cat,1,2-27-2004
2672,Theodore,21,2.5,dog,0,6-13-2004
5150,Mohammed,21,3.2,dog,0,1-8-2004
2355,Tyrone,21,2.3,dog,1,8-7-2004
3606,Ivan,21,2.1,rabbit,1,12-23-2004
1162,Anne,21,3.1,dog,0,10-15-2004
4341,Aisha,21,3.8,dog,1,4-23-2004
3872,Carlos,21,2.8,dtg,0,3-16-2004
5013,Olivia,21,4,cat,0,9-11-2004
42,Rodney,21,3.3,czt,0,3-24-2004
4366,Mohammed,21,3.6,cat,1,5-23-2004
1206,Tony,21,2.4,dog,1,6-2-2004
4552,Ivan,21,3.7,snake,0,5-3-2004
5029,Ivan,21,3,snake,1,7-7-2004
1135,Kristin,21,2.5,goldfish,1,2-13-2004
1827,Joseph,21,3.7,parrot,0,10-8-2004
3545,Ivan,21,2.4,rabbit,0,8-12-2004
3800,Ava,21,3.1,hamster,1,3-5-2004
4957,Carlos,21,2.9,snake,1,5-26-2004
3774,Isabella,21,3.1,cet,1,1-17-2004
3401,Olivia,21,3,dog,1,11-10-2004
3581,Ivan,21,2.2,cat,1,5-6-2004
2294,Carolyn,21,2.3,cat,1,9-16-2004
3427,Wei,21,,cat,1,8-5-2004
2311,Holly,21,2.6,goldfish,0,7-25-2004
2117,Ana,21,3.3,dog,0,2-22-2004
1054,Jesse,21,3.1,cwt,1,6-25-2004
4118,Fatima,21,2.7,cat,1,6-24-2004
4907,Ivan,21,2.3,dog,1,1-2-2004
2331,Nancy,21,3.1,dog,0,4-25-2004
4187,Ivan,21,2.6,dog,0,3-4-2004
4328,Yuki,21,2.5,cat,1,12-17-2004
2897,Grant,21,3.6,cat,0,5-30-2004
3177,Isabella,21,3.3,cat,1,12-24-2004
2195,Max,21,2.5,goldfish,0,5-16-2004
1179,Joan,21,2.8,cat,1,6-15-2004
5053,Wei,21,2.3,dog,0,3-22-2004
3652,Fatima,21,2.3,dog,1,5-6-2004
3688,Wei,21,2.8,cat,1,7-5-2004
170,Fred,21,3.2,cat,1,9-24-2004
834,Tracey,21,2.5,hamster,1,12-21-2004
1095,Devon,21,3,cat,1,9-3-2004
2302,Darlene,21,3.8,dqg,0,7-11-2004
3602,Aisha,21,3.7,cat,1,2-8-2004
3475,Yuki,21,3,dog,1,1-15-2004
4380,Olivia,21,3.8,dog,0,7-3-2004
4700,Yuki,21,3.5,dog,0,3-18-2004
3948,Mohammed,21,2.8,cat,0,12-8-2004
3405,Wei,21,2.7,cat,1,1-29-2004
2253,Terri,21,2.3,crt,1,11-3-2004
3007,Carol,21,2.6,cat,1,3-16-2004
3309,Yuki,21,,rabbit,1,2-20-2004
477,Gary,21,,cat,1,10-19-2004
559,Gregory,21,,dfg,1,5-20-2004
4718,Raj,21,3.9,snake,0,11-13-2004
4796,Isabella,21,3.4,cat,1,10-13-2004
3178,Raj,21,3.7,dog,1,3-12-2004
2389,Shirley,21,3.2,hamster,1,6-7-2004
1656,Ruth,21,2.3,cat,0,8-21-2004
4133,Fatima,21,3.4,dog,0,2-22-2004
3557,Fatima,21,2.1,cat,1,12-6-2004
4302,Ivan,21,2.8,cat,0,5-8-2004
4317,Aisha,21,2.7,cat,1,11-3-2004
4765,Ava,21,3.5,dog,0,2-9-2004
2764,Sue,21,2.5,crt,0,11-7-2004
3028,Whitney,21,3.5,dog,0,1-12-2004
2185,Vanessa,21,2.4,hamster,1,10-17-2004
32,Nicole,21,3.5,rabbit,0,2-3-2004
4800,Wei,21,2.2,dog,0,4-7-2004
891,Harold,21,3.4,hamster,0,6-12-2004
2485,Heidi,21,3.4,dog,1,8-16-2004
3317,Olivia,21,,cat,1,10-24-2004
4354,Raj,21,3.4,rabbit,1,8-21-2004
850,Ronnie,21,3.6,dog,0,4-22-2004
3752,Fatima,21,2.7,dog,1,2-21-2004
3605,Ivan,21,2.6,goldfish,1,11-21-2004
5158,Raj,21,2.2,hamster,1,4-4-2004
3853,Isabella,21,3.9,cat,1,4-5-2004
1634,Katherine,21,2.7,cat,1,2-24-2004
3394,Ava,21,3.9,hamster,0,1-19-2004
457,Nicholas,21,,dog,0,2-20-2004
3272,Carlos,21,3.8,cat,1,4-11-2004
4308,Ivan,21,3.6,hamster,1,4-13-2004
1639,Tyrone,21,2.4,parrot,0,7-6-2004
4021,Ivan,21,3.1,cat,1,7-31-2004
2779,Sierra,21,3.9,dog,1,1-12-2004
2140,Megan,21,2.5,dog,1,6-7-2004
2957,Sandra,21,3.3,dog,0,12-11-2004
288,Eugene,21,2.7,parrot,0,9-2-2004
1234,Trevor,21,2.7,rabbit,0,10-4-2004
4254,Carlos,21,2.4,dog,1,3-26-2004
3377,Raj,21,3.1,hamster,1,9-22-2004
4015,Wei,21,2.9,cat,0,10-24-2004
2887,Haley,21,3.5,dog,1,1-19-2004
4949,Ava,21,3.8,dog,0,3-21-2004
2757,Spencer,21,3.7,cat,1,8-4-2004
3100,Betty,21,2.1,dog,0,7-4-2004
4134,Mohammed,21,3.5,rabbit,1,3-27-2004
5117,Mohammed,21,2.7,parrot,0,1-7-2004
1173,Darryl,21,2.5,dog,1,7-7-2004
3314,Isabella,21,,rabbit,1,11-13-2004
1087,Marc,21,2.7,dzg,0,8-8-2004
950,Cheyenne,21,3.8,cat,1,4-13-2004
4680,Aisha,21,2.7,cat,1,11-19-2004
2874,Destiny,21,3.7,dog,0,10-25-2004
2283,Lance,21,3.3,cat,1,7-4-2004
754,Tiffany,21,,dog,1,5-17-2004
483,Grant,21,,dog,0,8-6-2004
2806,Hayden,21,3,dog,0,12-1-2004
1466,Teresa,21,3.1,cat,1,11-8-2004
4621,Olivia,21,3.3,snake,1,8-30-2004
733,Katherine,21,,dog,0,7-9-2004
2491,Kristin,21,2.9,dog,1,2-9-2004
4022,Ava,21,3.3,cwt,1,2-15-2004
363,Shirley,21,,cat,0,5-24-2004
3966,Carlos,21,3.3,dog,1,11-1-2004
3925,Mohammed,21,3.4,cat,1,2-9-2004
495,Mindy,21,,dog,1,3-7-2004
2834,Larry,21,2.7,cat,1,3-14-2004
1221,Duane,21,3,cat,1,11-15-2004
1048,Sergio,21,2.5,cat,0,12-18-2004
3829,Ava,21,3,dog,0,1-12-2004
2883,Louis,21,3.5,cat,1,9-25-2004
815,Sandy,21,3.1,rabbit,1,5-14-2004
5095,Fatima,21,2.4,cat,0,2-22-2004
694,Tracey,21,,dog,1,5-21-2004
3982,Carlos,21,3.1,cat,1,3-13-2004
2054,Daniel,21,2.5,dog,1,4-9-2004
4888,Wei,21,2.6,hamster,1,1-12-2004
3127,Olivia,21,2.9,dog,1,1-16-2004
2344,Jackson,21,2.3,dog,1,4-10-2004
1223,Marie,21,2.6,cat,1,8-14-2004
2254,Kevin,21,2.7,dog,0,1-28-2004
1611,Sheryl,21,2.5,cbt,1,6-3-2004
3647,Yuki,21,3.5,dog,1,5-31-2004
4488,Raj,21,2.5,parrot,0,3-1-2004
347,Melinda,21,,goldfish,1,6-19-2004
3191,Ivan,21,3,goldfish,0,11-24-2004
3275,Carlos,21,2.6,dog,1,8-27-2004
2400,Amy,21,2.8,rabbit,0,1-18-2004
1724,Jody,21,2.6,dog,0,5-19-2004
178,Cheryl,21,2.4,cat,1,4-5-2004
657,Tanya,21,,dog,0,6-21-2004
3791,Olivia,21,2.6,cat,0,3-17-2004
4127,Ava,21,3.1,goldfish,1,8-8-2004
1373,Spencer,21,,dog,1,2-24-2004
1781,Yesenia,21,2.9,dog,1,4-14-2004
5184,Skye,21,2.9,snake,0,2-18-2004
3775,Aisha,21,3.2,dog,1,9-23-2004
4445,Yuki,21,3.5,dog,1,8-25-2004
2439,Jean,21,2.1,dog,0,12-22-2004
2618,Randall,21,3.4,dog,0,11-12-2004
3970,Olivia,21,3.8,cat,0,11-12-2004
2085,April,21,2,cat,0,11-14-2004
2705,Laurie,21,3.7,parrot,0,5-18-2004
3582,Olivia,21,3.2,ckt,1,1-31-2004
5172,Aisha,21,3.3,rabbit,1,8-8-2004
2035,Julia,21,3.3,cat,1,11-18-2004
2735,Daniel,21,2.1,dog,1,6-9-2004
509,Renee,21,,cat,1,1-12-2004
635,Alexander,21,,cat,1,6-5-2004
3436,Olivia,21,,cat,1,4-8-2004
1195,Angel,21,2.6,cat,1,3-11-2004
3656,Olivia,21,3.6,dog,1,6-30-2004
1390,Jason,21,2.2,dog,0,7-8-2004
3283,Ivan,21,3.2,dog,0,11-14-2004
3644,Olivia,21,2.9,cat,1,2-3-2004
2103,Patricia,21,2.6,parrot,0,5-5-2004
2829,Danny,21,2.4,cat,1,6-11-2004
969,Fred,21,2.1,cat,1,12-7-2004
769,Allen,21,,dog,1,4-24-2004
